,D_Finance,D_Human Resources,D_IT,D_Operations,D_Sales,D_Warehouse,G_Australia,G_China,G_Colombia,G_France,G_Japan,G_Korea,G_Turkey,G_UK,G_US,Role,Will_Relocate,Critical,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest),left_Company
9217,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.56,2,137,3,0,0,0,1,25,2,1,2,1,1922,75,6,1
9218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,0.8,0.83,5,130,4,1,0,1,0,1,1,1,2,2,1877,86,2,1
9219,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.81,5,219,5,0,0,0,1,5,2,1,2,1,1388,87,8,1
9220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.4,0.5,2,128,3,0,0,0,0,5,2,2,2,2,1437,72,6,1
9221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.8,0.97,5,256,5,0,0,0,1,2,1,2,2,1,1723,88,7,1
9222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,0.4,0.56,2,161,3,0,0,1,1,12,1,1,1,2,8365,65,8,1
9223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.4,0.56,2,129,3,0,0,0,1,58,2,1,1,2,1585,75,7,1
9224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.82,7,265,4,0,0,0,0,9,1,1,2,2,1393,87,5,1
9225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.84,4,264,6,0,0,0,0,6,2,2,2,2,1758,85,5,1
9226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.87,6,257,4,0,0,1,0,9,1,2,2,2,1108,85,9,1
9227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.4,0.57,2,139,3,0,0,0,0,27,2,2,2,2,1233,70,9,1
9228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0.0,0.8,1.0,5,244,6,0,0,0,1,1,2,1,2,1,1199,90,4,1
9229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.46,2,135,3,0,0,0,0,62,2,2,2,1,1070,73,9,1
9230,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.4,0.51,2,132,3,0,0,1,0,40,2,2,1,2,7633,68,7,1
9231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.4,0.57,2,159,3,0,0,0,1,48,1,1,2,1,1815,66,7,1
9232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.8,0.97,5,256,5,0,0,0,1,2,1,2,2,1,1723,88,7,1
9233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.98,5,245,5,0,0,0,0,7,2,1,1,2,1092,90,1,1
9234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.8,0.87,5,246,5,0,0,0,0,6,1,2,2,2,1911,89,5,1
9235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.85,5,267,5,0,0,1,1,10,1,1,2,2,1505,87,1,1
9236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0.0,0.8,0.86,6,278,4,0,0,2,0,8,2,1,2,2,1967,86,4,1
9237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.51,2,127,3,0,0,1,1,59,2,1,2,2,6259,60,8,1
9238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.97,7,306,4,0,0,0,1,2,1,1,2,1,1790,86,9,1
9239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.92,7,254,4,0,0,1,0,6,1,2,1,2,1491,88,8,1
9240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.97,6,267,4,1,0,0,1,9,2,1,1,1,1146,88,6,1
9241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.4,0.49,2,127,3,0,0,1,0,20,2,1,1,1,7442,63,10,1
9242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.56,2,150,3,0,0,0,1,37,2,2,2,2,1595,69,6,1
9243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1.0,0.4,0.49,2,146,3,0,0,0,0,61,2,1,2,1,1244,65,7,1
9244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.57,2,157,3,0,0,0,1,11,2,2,2,1,1208,70,10,1
9245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.67,2,255,3,0,0,0,0,55,2,2,1,2,1663,85,8,1
9246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.83,6,253,4,0,0,0,0,7,2,1,1,1,1485,88,4,1
9247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.85,6,261,4,0,0,0,0,5,1,2,1,1,1794,88,7,1
9248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.4,0.51,2,132,3,0,0,1,0,42,2,2,1,1,7031,65,9,1
9249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.8,0.83,6,292,4,0,0,0,0,2,1,1,2,1,1565,90,1,1
9250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.8,0.95,4,275,5,0,0,1,1,5,1,1,1,2,1117,88,3,1
9251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0,0.0,0.8,0.88,6,290,4,0,0,0,1,3,2,2,1,2,1710,87,5,1
9252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,0.0,0.4,0.57,2,144,3,0,0,0,0,48,1,1,1,2,1856,69,6,1
9253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.98,4,254,5,0,0,0,0,8,1,1,1,1,1851,87,5,1
9254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.81,5,237,5,0,0,1,0,4,2,1,2,1,1733,86,8,1
9255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.74,3,182,4,0,0,0,1,7,2,1,1,2,1869,87,6,1
9256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0.8,0.94,4,274,5,0,0,0,0,3,1,2,1,2,1637,87,6,1
9257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.8,0.91,5,276,6,0,0,1,0,6,2,2,2,1,1043,88,5,1
9258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.4,0.56,2,156,3,0,0,1,0,17,2,1,2,1,6986,66,10,1
9259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.4,0.49,2,155,3,0,0,1,0,4,2,1,1,1,6352,73,8,1
9260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.99,4,253,5,1,0,1,0,3,2,2,1,2,1092,90,3,1
9261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.4,0.5,2,132,3,0,0,0,1,25,2,1,1,1,1062,65,9,1
9262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.52,2,151,3,0,0,1,1,36,1,1,1,1,6580,62,10,1
9263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.93,4,226,5,0,0,0,1,1,2,2,1,1,1761,85,4,1
9264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.97,5,269,5,0,0,1,0,10,2,1,2,2,1113,88,9,1
9265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.92,4,261,5,0,0,1,0,2,2,1,1,1,1829,89,2,1
9266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0.0,0.4,0.49,2,155,3,0,0,1,0,19,1,2,1,1,8115,75,10,1
9267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.8,0.93,5,223,5,0,0,1,1,8,2,1,1,2,1132,87,3,1
9268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.4,0.52,2,141,3,0,0,0,0,41,2,2,1,1,1655,64,7,1
9269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.8,0.94,6,276,4,0,0,0,0,8,2,2,1,1,1754,86,8,1
9270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.83,6,271,4,0,0,1,1,8,1,1,1,1,1867,86,5,1
9271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.85,5,221,6,0,0,1,0,3,1,2,2,1,1960,89,6,1
9272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.4,0.52,2,136,3,0,0,1,1,22,2,1,1,2,6115,71,6,1
9273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.8,0.79,6,249,4,0,0,0,0,8,1,2,1,1,1274,87,1,1
9274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.4,0.48,2,141,3,0,0,0,1,52,1,2,1,2,1550,69,7,1
9275,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.8,0.91,4,262,6,0,0,0,1,1,2,1,2,1,1627,88,9,1
9276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.9,6,254,4,0,0,0,0,9,1,2,1,2,1626,86,3,1
9277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.8,0.99,5,254,5,0,0,1,0,4,1,2,1,2,1030,85,2,1
9278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.4,0.49,2,144,3,0,0,1,1,13,2,1,2,2,6749,72,6,1
9279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.47,2,148,3,0,0,0,1,17,1,1,2,1,1896,60,9,1
9280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,1.0,5,246,5,0,0,0,0,6,1,1,2,2,1300,87,3,1
9281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.4,0.5,2,158,3,0,0,0,0,56,2,1,2,2,1762,67,9,1
9282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.7,3,273,6,0,0,0,1,1,2,1,1,2,1293,88,2,1
9283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.4,0.53,2,146,3,0,0,1,1,11,1,1,2,1,8153,72,6,1
9284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.4,0.49,2,155,3,0,0,1,0,4,2,1,1,1,6352,73,8,1
9285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.4,0.51,2,129,3,0,0,0,1,14,2,1,1,2,1574,71,6,1
9286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.8,0.94,6,264,4,0,0,0,1,5,2,2,1,1,1900,90,4,1
9287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0,0.8,0.99,4,223,5,0,0,1,1,3,2,1,2,1,1395,88,7,1
9288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.4,0.54,2,127,3,0,0,0,1,63,1,1,2,1,1239,65,7,1
9289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.4,0.47,2,152,3,0,0,1,0,45,1,1,1,1,7054,68,8,1
9290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.98,5,270,5,0,0,0,1,5,1,1,2,2,1852,87,8,1
9291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.56,2,137,3,0,0,1,0,45,1,2,2,2,7600,67,9,1
9292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.8,0.85,5,267,5,0,0,0,1,9,1,2,2,1,1017,88,5,1
9293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.88,4,206,4,0,0,1,0,5,2,2,1,1,1679,87,2,1
9294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.4,0.46,2,146,3,0,0,0,0,65,1,1,1,1,1362,70,9,1
9295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.54,2,137,3,0,0,1,1,17,2,1,1,1,7056,71,9,1
9296,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.5,2,132,3,0,0,0,1,39,1,1,2,2,1031,68,8,1
9297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,0.4,0.46,4,214,4,0,0,1,0,15,1,1,1,2,1775,89,10,1
9298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0.4,0.54,2,145,3,0,0,0,0,46,1,2,1,1,1036,65,10,1
9299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.5,2,156,3,0,0,1,1,16,1,1,1,1,6113,74,9,1
9300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.4,0.49,2,148,3,0,0,0,0,5,1,2,1,1,1568,65,7,1
9301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0.8,0.95,5,275,3,0,0,0,0,9,1,2,1,2,1691,88,6,1
9302,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.51,2,159,3,0,0,0,0,2,1,2,2,1,1778,73,8,1
9303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.5,2,153,3,0,0,0,0,23,2,2,2,2,1378,73,7,1
9304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.88,4,263,5,1,0,0,1,1,1,1,1,2,1605,90,9,1
9305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.87,5,255,5,0,0,1,1,4,2,2,1,2,1634,86,1,1
9306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.47,2,128,3,0,0,1,1,51,1,2,1,1,7179,72,6,1
9307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0.0,0.8,1.0,4,252,5,0,0,1,1,7,2,2,2,1,1134,88,9,1
9308,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.89,6,247,4,0,0,0,0,4,2,2,1,1,1623,85,9,1
9309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.89,6,293,4,0,0,0,0,8,2,2,1,2,1145,88,7,1
9310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1,1.0,0.4,0.53,2,143,3,1,0,0,0,22,2,1,1,2,1846,75,9,1
9311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.4,0.5,2,132,3,0,0,0,0,44,1,2,1,1,1089,62,10,1
9312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.87,5,223,5,0,0,0,1,2,2,2,1,1,1400,85,2,1
9313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.56,2,137,3,0,0,0,0,36,2,1,1,1,1075,61,6,1
9314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.8,0.81,4,233,4,1,0,0,1,7,2,1,1,2,1861,90,2,1
9315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.49,2,153,3,0,0,1,1,36,2,2,1,1,7815,72,9,1
9316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.56,2,161,3,0,0,1,0,55,1,1,1,2,8209,74,9,1
9317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0.0,0.8,0.91,5,265,5,0,0,0,0,3,1,2,1,1,1005,86,7,1
9318,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.48,2,134,3,0,0,1,0,20,2,2,2,2,6749,62,6,1
9319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.84,6,251,4,0,0,0,0,10,2,2,2,1,1568,85,7,1
9320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.8,0.99,5,257,5,0,0,2,0,2,2,1,1,2,1323,88,5,1
9321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.87,5,263,4,0,0,0,0,2,2,2,2,1,1625,89,1,1
9322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.87,6,290,4,0,0,0,1,5,2,1,2,1,1784,87,2,1
9323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.4,0.49,2,154,3,0,0,0,1,39,2,2,1,1,1340,73,9,1
9324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.85,6,283,4,0,0,1,1,1,2,1,1,2,1384,87,9,1
9325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.85,6,261,4,0,0,0,0,5,1,2,1,1,1794,88,7,1
9326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.88,5,228,5,1,0,0,1,6,1,2,1,1,1726,86,6,1
9327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.4,0.52,2,132,3,0,0,0,0,51,2,1,2,1,1534,74,9,1
9328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.8,0.85,6,261,4,0,0,0,0,6,1,1,2,2,1703,90,8,1
9329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.48,2,155,3,0,0,0,1,16,2,1,2,2,1347,69,10,1
9330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.92,5,242,5,0,0,0,0,8,2,1,1,1,1815,88,4,1
9331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.97,6,267,4,1,0,0,1,3,2,2,1,1,1550,89,3,1
9332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.8,0.8,6,304,5,0,0,1,0,6,2,1,1,1,1184,88,2,1
9333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0.0,0.8,0.94,6,283,5,0,0,0,0,10,1,1,2,1,1304,85,9,1
9334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.55,2,134,3,0,0,0,1,14,1,1,2,1,1011,60,8,1
9335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.4,0.47,2,135,3,0,0,1,1,2,1,2,2,2,7499,74,6,1
9336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.4,0.57,4,270,4,0,0,0,0,33,1,2,2,1,1674,85,10,1
9337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.8,7,296,4,0,0,0,0,6,1,2,1,2,1005,87,7,1
9338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.4,0.48,2,160,3,0,0,0,0,59,1,1,1,1,1137,68,8,1
